timestamp,datetime_utc,xrp_spread,bch_spread
1643864400000,2022-02-03T05:00:00+00:00,9961.873491801616,132.11794038829248
1643868000000,2022-02-03T06:00:00+00:00,9954.375555018967,42.04029691285541
1643871600000,2022-02-03T07:00:00+00:00,10012.736668209865,48.714617437108245
1643875200000,2022-02-03T08:00:00+00:00,10212.363468845499,141.45207953563659
1643878800000,2022-02-03T09:00:00+00:00,10104.372558727024,407.2067600628725
1643882400000,2022-02-03T10:00:00+00:00,9851.524368721737,276.110083014064
1643886000000,2022-02-03T11:00:00+00:00,10048.629934676275,331.4149178980806
1643889600000,2022-02-03T12:00:00+00:00,9929.640853270666,212.25812038979348
1643893200000,2022-02-03T13:00:00+00:00,9868.102414280711,256.7004159969001
1643896800000,2022-02-03T14:00:00+00:00,9793.587427877748,209.2795700297429
1643900400000,2022-02-03T15:00:00+00:00,9918.680401213569,298.19195770073566
